Anio;MES;AnioMes;PKID;CantidadVentaMes
2021;3;2021-03;B2C1361480;33
2021;4;2021-04;B2C1361480;14
2021;5;2021-05;B2C1361480;28
2021;6;2021-06;B2C1361480;48
2021;7;2021-07;B2C1361480;64
2021;8;2021-08;B2C1361480;42
2021;9;2021-09;B2C1361480;42
2021;10;2021-10;B2C1361480;36
2021;11;2021-11;B2C1361480;39
2021;12;2021-12;B2C1361480;60
2022;1;2022-01;B2C1361480;23
2022;2;2022-02;B2C1361480;13
2022;3;2022-03;B2C1361480;46
2022;4;2022-04;B2C1361480;31
2022;5;2022-05;B2C1361480;26
2022;6;2022-06;B2C1361480;32
2022;7;2022-07;B2C1361480;15
2022;8;2022-08;B2C1361480;44
2022;9;2022-09;B2C1361480;27
2022;10;2022-10;B2C1361480;35
2022;11;2022-11;B2C1361480;87
2022;12;2022-12;B2C1361480;80
2023;1;2023-01;B2C1361480;71
2023;2;2023-02;B2C1361480;45
2023;3;2023-03;B2C1361480;39
2023;4;2023-04;B2C1361480;50
2023;5;2023-05;B2C1361480;77
2023;6;2023-06;B2C1361480;46
2023;7;2023-07;B2C1361480;35
2023;7;2023-07;B2C1361480;45
2023;8;2023-08;B2C1361480;37
2023;9;2023-09;B2C1361480;24
2023;10;2023-10;B2C1361480;22
2023;11;2023-11;B2C1361480;33
2024;12;2023-12;B2C1361480;27
2019;9;2019-09;B2C1361584;14
2020;11;2020-11;B2C1361584;1
2021;2;2021-02;B2C1361584;1
2021;7;2021-07;B2C1361584;1
2021;8;2021-08;B2C1361584;1
2021;9;2021-09;B2C1361584;4
2021;10;2021-10;B2C1361584;2
2021;11;2021-11;B2C1361584;5
2021;12;2021-12;B2C1361584;8
2022;1;2022-01;B2C1361584;5
2022;2;2022-02;B2C1361584;1
2022;9;2022-09;B2C1361584;3
2022;11;2022-11;B2C1361584;1
2023;7;2023-07;B2C1361584;1
2023;7;2023-07;B2C1361584;0
2023;8;2023-08;B2C1361584;0
2023;9;2023-09;B2C1361584;0
2023;10;2023-10;B2C1361584;0
2023;11;2023-11;B2C1361584;0
2024;12;2023-12;B2C1361584;0
2019;10;2019-10;B2C1361585;1
2020;7;2020-07;B2C1361585;6
2020;8;2020-08;B2C1361585;4
2020;10;2020-10;B2C1361585;1
2020;11;2020-11;B2C1361585;2
2020;12;2020-12;B2C1361585;2
2021;2;2021-02;B2C1361585;1
2021;3;2021-03;B2C1361585;2
2021;4;2021-04;B2C1361585;2
2021;5;2021-05;B2C1361585;2
2021;8;2021-08;B2C1361585;1
2021;11;2021-11;B2C1361585;1
2022;2;2022-02;B2C1361585;1
2022;5;2022-05;B2C1361585;1
2022;12;2022-12;B2C1361585;1
2023;7;2023-07;B2C1361585;0
2023;8;2023-08;B2C1361585;0
2023;9;2023-09;B2C1361585;0
2023;10;2023-10;B2C1361585;0
2023;11;2023-11;B2C1361585;0
2024;12;2023-12;B2C1361585;0
2019;6;2019-06;B2C1361600;7
2019;8;2019-08;B2C1361600;5
2019;10;2019-10;B2C1361600;1
2019;12;2019-12;B2C1361600;1
2020;5;2020-05;B2C1361600;2
2020;6;2020-06;B2C1361600;2
2020;9;2020-09;B2C1361600;4
2020;10;2020-10;B2C1361600;1
2020;12;2020-12;B2C1361600;9
2021;2;2021-02;B2C1361600;2
2021;3;2021-03;B2C1361600;2
2021;6;2021-06;B2C1361600;2
2021;7;2021-07;B2C1361600;2
2021;9;2021-09;B2C1361600;4
2021;11;2021-11;B2C1361600;2
2021;12;2021-12;B2C1361600;17
2022;9;2022-09;B2C1361600;1
2023;7;2023-07;B2C1361600;0
2023;8;2023-08;B2C1361600;0
2023;9;2023-09;B2C1361600;0
2023;10;2023-10;B2C1361600;0
2023;11;2023-11;B2C1361600;0
2024;12;2023-12;B2C1361600;0
2020;10;2020-10;B2C1361602;7
2020;11;2020-11;B2C1361602;10
2020;12;2020-12;B2C1361602;8
2021;2;2021-02;B2C1361602;1
2021;3;2021-03;B2C1361602;2
2021;4;2021-04;B2C1361602;5
2021;5;2021-05;B2C1361602;3
2021;6;2021-06;B2C1361602;3
2021;10;2021-10;B2C1361602;1
2022;3;2022-03;B2C1361602;1
2022;4;2022-04;B2C1361602;2
2022;5;2022-05;B2C1361602;1
2022;6;2022-06;B2C1361602;1
2023;7;2023-07;B2C1361602;0
2023;8;2023-08;B2C1361602;0
2023;9;2023-09;B2C1361602;0
2023;10;2023-10;B2C1361602;0
2023;11;2023-11;B2C1361602;0
2024;12;2023-12;B2C1361602;0
2019;12;2019-12;B2C1361843;2
2020;10;2020-10;B2C1361843;1
2022;1;2022-01;B2C1361843;1
2022;3;2022-03;B2C1361843;1
2022;4;2022-04;B2C1361843;1
2023;7;2023-07;B2C1361843;0
2023;8;2023-08;B2C1361843;0
2023;9;2023-09;B2C1361843;0
2023;10;2023-10;B2C1361843;0
2023;11;2023-11;B2C1361843;0
2024;12;2023-12;B2C1361843;0
2019;5;2019-05;B2C1361893;17
2019;6;2019-06;B2C1361893;22
2019;7;2019-07;B2C1361893;27
2019;8;2019-08;B2C1361893;66
2019;9;2019-09;B2C1361893;390
2019;10;2019-10;B2C1361893;23
2019;11;2019-11;B2C1361893;54
2019;12;2019-12;B2C1361893;39
2020;1;2020-01;B2C1361893;41
2020;2;2020-02;B2C1361893;23
2020;3;2020-03;B2C1361893;17
2020;5;2020-05;B2C1361893;3
2020;6;2020-06;B2C1361893;13
2020;7;2020-07;B2C1361893;21
2020;8;2020-08;B2C1361893;21
2020;9;2020-09;B2C1361893;28
2020;10;2020-10;B2C1361893;20
2020;11;2020-11;B2C1361893;42
2020;12;2020-12;B2C1361893;64
2021;1;2021-01;B2C1361893;28
2021;2;2021-02;B2C1361893;22
2021;3;2021-03;B2C1361893;30
2021;4;2021-04;B2C1361893;8
2021;5;2021-05;B2C1361893;15
2021;6;2021-06;B2C1361893;11
2021;7;2021-07;B2C1361893;11
2021;8;2021-08;B2C1361893;3
2021;9;2021-09;B2C1361893;6
2021;10;2021-10;B2C1361893;3
2021;11;2021-11;B2C1361893;3
2021;12;2021-12;B2C1361893;5
2022;1;2022-01;B2C1361893;5
2022;2;2022-02;B2C1361893;4
2022;3;2022-03;B2C1361893;2
2022;4;2022-04;B2C1361893;1
2022;7;2022-07;B2C1361893;1
2022;9;2022-09;B2C1361893;5
2022;10;2022-10;B2C1361893;3
2022;11;2022-11;B2C1361893;1
2023;1;2023-01;B2C1361893;2
2023;6;2023-06;B2C1361893;1
2023;7;2023-07;B2C1361893;2
2023;7;2023-07;B2C1361893;0
2023;8;2023-08;B2C1361893;0
2023;9;2023-09;B2C1361893;0
2023;10;2023-10;B2C1361893;0
2023;11;2023-11;B2C1361893;0
2024;12;2023-12;B2C1361893;0
2019;5;2019-05;B2C1361894;1
2019;8;2019-08;B2C1361894;1
2019;9;2019-09;B2C1361894;1
2019;10;2019-10;B2C1361894;2
2020;12;2020-12;B2C1361894;1
2021;1;2021-01;B2C1361894;18
2021;9;2021-09;B2C1361894;11
2021;10;2021-10;B2C1361894;8
2021;11;2021-11;B2C1361894;8
2021;12;2021-12;B2C1361894;1
2022;2;2022-02;B2C1361894;10
2022;4;2022-04;B2C1361894;17
2022;5;2022-05;B2C1361894;27
2022;6;2022-06;B2C1361894;3
2022;7;2022-07;B2C1361894;2
2022;8;2022-08;B2C1361894;2
2022;9;2022-09;B2C1361894;2
2023;7;2023-07;B2C1361894;1
2023;8;2023-08;B2C1361894;1
2023;9;2023-09;B2C1361894;1
2023;10;2023-10;B2C1361894;0
2023;11;2023-11;B2C1361894;0
2024;12;2023-12;B2C1361894;0
2019;10;2019-10;B2C1362000;3
2020;10;2020-10;B2C1362000;2
2020;12;2020-12;B2C1362000;1
2021;5;2021-05;B2C1362000;1
2021;6;2021-06;B2C1362000;1
2022;4;2022-04;B2C1362000;2
2022;5;2022-05;B2C1362000;0
2022;6;2022-06;B2C1362000;1
2022;7;2022-07;B2C1362000;1
2022;8;2022-08;B2C1362000;1
2022;9;2022-09;B2C1362000;1
2022;10;2022-10;B2C1362000;5
2022;12;2022-12;B2C1362000;5
2023;7;2023-07;B2C1362000;1
2023;8;2023-08;B2C1362000;1
2023;9;2023-09;B2C1362000;1
2023;10;2023-10;B2C1362000;1
2023;11;2023-11;B2C1362000;2
2024;12;2023-12;B2C1362000;2
2019;5;2019-05;B2C1362035;4
2019;6;2019-06;B2C1362035;5
2019;7;2019-07;B2C1362035;7
2019;8;2019-08;B2C1362035;4
2019;9;2019-09;B2C1362035;8
2019;10;2019-10;B2C1362035;9
2019;11;2019-11;B2C1362035;13
2020;1;2020-01;B2C1362035;7
2020;2;2020-02;B2C1362035;2
2020;3;2020-03;B2C1362035;8
2020;5;2020-05;B2C1362035;6
2020;6;2020-06;B2C1362035;4
2020;7;2020-07;B2C1362035;17
2020;8;2020-08;B2C1362035;26
2020;9;2020-09;B2C1362035;17
2020;10;2020-10;B2C1362035;26
2020;11;2020-11;B2C1362035;19
2020;12;2020-12;B2C1362035;27
2021;1;2021-01;B2C1362035;24
2021;2;2021-02;B2C1362035;19
2021;3;2021-03;B2C1362035;15
2021;4;2021-04;B2C1362035;5
2021;5;2021-05;B2C1362035;12
2021;6;2021-06;B2C1362035;12
2021;7;2021-07;B2C1362035;20
2021;8;2021-08;B2C1362035;9
2021;9;2021-09;B2C1362035;5
2021;10;2021-10;B2C1362035;4
2021;11;2021-11;B2C1362035;15
2021;12;2021-12;B2C1362035;16
2022;1;2022-01;B2C1362035;17
2022;2;2022-02;B2C1362035;10
2022;3;2022-03;B2C1362035;23
2022;4;2022-04;B2C1362035;1
2022;5;2022-05;B2C1362035;17
2022;6;2022-06;B2C1362035;6
2022;7;2022-07;B2C1362035;17
2022;8;2022-08;B2C1362035;9
2022;9;2022-09;B2C1362035;17
2022;10;2022-10;B2C1362035;10
2022;11;2022-11;B2C1362035;15
2022;12;2022-12;B2C1362035;9
2023;1;2023-01;B2C1362035;39
2023;2;2023-02;B2C1362035;11
2023;3;2023-03;B2C1362035;12
2023;4;2023-04;B2C1362035;20
2023;5;2023-05;B2C1362035;23
2023;6;2023-06;B2C1362035;27
2023;7;2023-07;B2C1362035;25
2023;7;2023-07;B2C1362035;23
2023;8;2023-08;B2C1362035;31
2023;9;2023-09;B2C1362035;25
2023;10;2023-10;B2C1362035;32
2023;11;2023-11;B2C1362035;25
2024;12;2023-12;B2C1362035;25
2019;5;2019-05;B2C1362084;6
2019;6;2019-06;B2C1362084;11
2019;7;2019-07;B2C1362084;12
2019;8;2019-08;B2C1362084;28
2019;9;2019-09;B2C1362084;24
2019;10;2019-10;B2C1362084;30
2019;11;2019-11;B2C1362084;43
2019;12;2019-12;B2C1362084;64
2020;1;2020-01;B2C1362084;40
2020;2;2020-02;B2C1362084;17
2020;3;2020-03;B2C1362084;10
2020;5;2020-05;B2C1362084;5
2020;6;2020-06;B2C1362084;7
2020;7;2020-07;B2C1362084;21
2020;8;2020-08;B2C1362084;22
2020;9;2020-09;B2C1362084;42
2020;10;2020-10;B2C1362084;42
2020;11;2020-11;B2C1362084;78
2020;12;2020-12;B2C1362084;85
2021;1;2021-01;B2C1362084;34
2021;2;2021-02;B2C1362084;24
2021;3;2021-03;B2C1362084;11
2021;4;2021-04;B2C1362084;8
2021;5;2021-05;B2C1362084;66
2021;6;2021-06;B2C1362084;50
2021;7;2021-07;B2C1362084;62
2021;8;2021-08;B2C1362084;52
2021;9;2021-09;B2C1362084;84
2021;10;2021-10;B2C1362084;37
2021;11;2021-11;B2C1362084;3
2021;12;2021-12;B2C1362084;5
2022;1;2022-01;B2C1362084;1
2022;7;2022-07;B2C1362084;1
2023;7;2023-07;B2C1362084;0
2023;8;2023-08;B2C1362084;0
2023;9;2023-09;B2C1362084;0
2023;10;2023-10;B2C1362084;0
2023;11;2023-11;B2C1362084;0
2024;12;2023-12;B2C1362084;0
2019;5;2019-05;B2C1362085;32
2019;6;2019-06;B2C1362085;36
2019;7;2019-07;B2C1362085;35
2019;8;2019-08;B2C1362085;51
2019;9;2019-09;B2C1362085;56
2019;10;2019-10;B2C1362085;42
2019;11;2019-11;B2C1362085;87
2019;12;2019-12;B2C1362085;99
2020;1;2020-01;B2C1362085;38
2020;2;2020-02;B2C1362085;39
2020;3;2020-03;B2C1362085;16
2020;5;2020-05;B2C1362085;1
2020;6;2020-06;B2C1362085;56
2020;7;2020-07;B2C1362085;55
2020;8;2020-08;B2C1362085;52
2020;9;2020-09;B2C1362085;55
2020;10;2020-10;B2C1362085;48
2020;11;2020-11;B2C1362085;121
2020;12;2020-12;B2C1362085;135
2021;1;2021-01;B2C1362085;75
2021;2;2021-02;B2C1362085;96
2021;3;2021-03;B2C1362085;82
2021;4;2021-04;B2C1362085;44
2021;5;2021-05;B2C1362085;50
2021;6;2021-06;B2C1362085;83
2021;7;2021-07;B2C1362085;88
2021;8;2021-08;B2C1362085;67
2021;9;2021-09;B2C1362085;115
2021;10;2021-10;B2C1362085;92
2021;11;2021-11;B2C1362085;75
2021;12;2021-12;B2C1362085;86
2022;1;2022-01;B2C1362085;38
2022;2;2022-02;B2C1362085;30
2022;3;2022-03;B2C1362085;73
2022;4;2022-04;B2C1362085;41
2022;5;2022-05;B2C1362085;44
2022;6;2022-06;B2C1362085;65
2022;7;2022-07;B2C1362085;59
2022;8;2022-08;B2C1362085;56
2022;9;2022-09;B2C1362085;92
2022;10;2022-10;B2C1362085;32
2022;11;2022-11;B2C1362085;88
2022;12;2022-12;B2C1362085;141
2023;1;2023-01;B2C1362085;110
2023;2;2023-02;B2C1362085;89
2023;3;2023-03;B2C1362085;125
2023;4;2023-04;B2C1362085;43
2023;5;2023-05;B2C1362085;60
2023;6;2023-06;B2C1362085;39
2023;7;2023-07;B2C1362085;87
2023;7;2023-07;B2C1362085;61
2023;8;2023-08;B2C1362085;94
2023;9;2023-09;B2C1362085;105
2023;10;2023-10;B2C1362085;97
2023;11;2023-11;B2C1362085;116
2024;12;2023-12;B2C1362085;95
2019;5;2019-05;B2C1362207;6
2019;6;2019-06;B2C1362207;2
2019;7;2019-07;B2C1362207;10
2019;8;2019-08;B2C1362207;2
2019;9;2019-09;B2C1362207;6
2019;10;2019-10;B2C1362207;7
2019;11;2019-11;B2C1362207;10
2019;12;2019-12;B2C1362207;11
2020;1;2020-01;B2C1362207;9
2020;2;2020-02;B2C1362207;11
2020;3;2020-03;B2C1362207;2
2020;5;2020-05;B2C1362207;3
2020;6;2020-06;B2C1362207;2
2020;7;2020-07;B2C1362207;3
2020;8;2020-08;B2C1362207;3
2020;9;2020-09;B2C1362207;8
2020;10;2020-10;B2C1362207;3
2020;11;2020-11;B2C1362207;23
2020;12;2020-12;B2C1362207;21
2021;1;2021-01;B2C1362207;7
2021;2;2021-02;B2C1362207;18
2021;3;2021-03;B2C1362207;16
2021;4;2021-04;B2C1362207;2
2021;5;2021-05;B2C1362207;8
2021;6;2021-06;B2C1362207;5
2021;7;2021-07;B2C1362207;6
2021;8;2021-08;B2C1362207;3
2021;9;2021-09;B2C1362207;4
2021;10;2021-10;B2C1362207;5
2021;11;2021-11;B2C1362207;12
2021;12;2021-12;B2C1362207;17
2022;1;2022-01;B2C1362207;7
2022;2;2022-02;B2C1362207;6
2022;3;2022-03;B2C1362207;8
2022;4;2022-04;B2C1362207;11
2022;5;2022-05;B2C1362207;14
2022;6;2022-06;B2C1362207;9
2022;7;2022-07;B2C1362207;9
2022;8;2022-08;B2C1362207;10
2022;9;2022-09;B2C1362207;5
2022;10;2022-10;B2C1362207;12
2022;11;2022-11;B2C1362207;5
2022;12;2022-12;B2C1362207;8
2023;1;2023-01;B2C1362207;3
2023;3;2023-03;B2C1362207;3
2023;4;2023-04;B2C1362207;1
2023;5;2023-05;B2C1362207;7
2023;6;2023-06;B2C1362207;5
2023;7;2023-07;B2C1362207;3
2023;7;2023-07;B2C1362207;2
2023;8;2023-08;B2C1362207;2
2023;9;2023-09;B2C1362207;2
2023;10;2023-10;B2C1362207;2
2023;11;2023-11;B2C1362207;3
2024;12;2023-12;B2C1362207;3
2019;5;2019-05;B2C1362208;3
2019;7;2019-07;B2C1362208;3
2019;8;2019-08;B2C1362208;2
2019;9;2019-09;B2C1362208;5
2019;10;2019-10;B2C1362208;3
2019;11;2019-11;B2C1362208;9
2019;12;2019-12;B2C1362208;17
2020;1;2020-01;B2C1362208;5
2020;2;2020-02;B2C1362208;2
2020;3;2020-03;B2C1362208;2
2020;5;2020-05;B2C1362208;1
2020;6;2020-06;B2C1362208;2
2020;8;2020-08;B2C1362208;1
2020;9;2020-09;B2C1362208;2
2020;10;2020-10;B2C1362208;2
2020;11;2020-11;B2C1362208;35
2020;12;2020-12;B2C1362208;9
2021;1;2021-01;B2C1362208;9
2021;2;2021-02;B2C1362208;6
2021;3;2021-03;B2C1362208;5
2021;5;2021-05;B2C1362208;1
2021;6;2021-06;B2C1362208;4
2021;7;2021-07;B2C1362208;2
2021;8;2021-08;B2C1362208;2
2021;10;2021-10;B2C1362208;3
2021;11;2021-11;B2C1362208;3
2021;12;2021-12;B2C1362208;2
2022;1;2022-01;B2C1362208;4
2022;2;2022-02;B2C1362208;5
2022;4;2022-04;B2C1362208;5
2022;6;2022-06;B2C1362208;2
2022;7;2022-07;B2C1362208;4
2022;8;2022-08;B2C1362208;3
2022;9;2022-09;B2C1362208;1
2022;10;2022-10;B2C1362208;7
2022;12;2022-12;B2C1362208;5
2023;1;2023-01;B2C1362208;2
2023;2;2023-02;B2C1362208;1
2023;4;2023-04;B2C1362208;1
2023;5;2023-05;B2C1362208;3
2023;7;2023-07;B2C1362208;2
2023;7;2023-07;B2C1362208;0
2023;8;2023-08;B2C1362208;1
2023;9;2023-09;B2C1362208;1
2023;10;2023-10;B2C1362208;0
2023;11;2023-11;B2C1362208;1
2024;12;2023-12;B2C1362208;1
2019;8;2019-08;B2C1362410;1
2019;10;2019-10;B2C1362410;3
2019;12;2019-12;B2C1362410;1
2020;1;2020-01;B2C1362410;5
2020;7;2020-07;B2C1362410;1
2020;9;2020-09;B2C1362410;1
2020;10;2020-10;B2C1362410;1
2021;1;2021-01;B2C1362410;1
2021;2;2021-02;B2C1362410;1
2022;12;2022-12;B2C1362410;1
2023;6;2023-06;B2C1362410;1
2023;7;2023-07;B2C1362410;0
2023;8;2023-08;B2C1362410;0
2023;9;2023-09;B2C1362410;0
2023;10;2023-10;B2C1362410;0
2023;11;2023-11;B2C1362410;0
2024;12;2023-12;B2C1362410;0
2019;5;2019-05;B2C1362812;90
2019;6;2019-06;B2C1362812;114
2019;7;2019-07;B2C1362812;134
2019;8;2019-08;B2C1362812;167
2019;9;2019-09;B2C1362812;185
2019;10;2019-10;B2C1362812;122
2019;11;2019-11;B2C1362812;165
2019;12;2019-12;B2C1362812;139
2020;1;2020-01;B2C1362812;97
2020;2;2020-02;B2C1362812;90
2020;3;2020-03;B2C1362812;46
2020;5;2020-05;B2C1362812;1
2020;6;2020-06;B2C1362812;20
2020;7;2020-07;B2C1362812;27
2020;8;2020-08;B2C1362812;55
2020;9;2020-09;B2C1362812;101
2020;10;2020-10;B2C1362812;78
2020;11;2020-11;B2C1362812;95
2020;12;2020-12;B2C1362812;80
2021;1;2021-01;B2C1362812;67
2021;2;2021-02;B2C1362812;59
2021;3;2021-03;B2C1362812;53
2021;4;2021-04;B2C1362812;37
2021;5;2021-05;B2C1362812;41
2021;6;2021-06;B2C1362812;66
2021;7;2021-07;B2C1362812;49
2021;8;2021-08;B2C1362812;59
2021;9;2021-09;B2C1362812;169
2021;10;2021-10;B2C1362812;44
2021;11;2021-11;B2C1362812;35
2021;12;2021-12;B2C1362812;121
2022;1;2022-01;B2C1362812;75
2022;2;2022-02;B2C1362812;105
2022;3;2022-03;B2C1362812;55
2022;4;2022-04;B2C1362812;102
2022;5;2022-05;B2C1362812;186
2022;6;2022-06;B2C1362812;193
2022;7;2022-07;B2C1362812;60
2022;8;2022-08;B2C1362812;48
2022;9;2022-09;B2C1362812;118
2022;10;2022-10;B2C1362812;73
2022;11;2022-11;B2C1362812;66
2022;12;2022-12;B2C1362812;102
2023;1;2023-01;B2C1362812;175
2023;2;2023-02;B2C1362812;54
2023;3;2023-03;B2C1362812;104
2023;4;2023-04;B2C1362812;65
2023;5;2023-05;B2C1362812;93
2023;6;2023-06;B2C1362812;87
2023;7;2023-07;B2C1362812;100
2023;7;2023-07;B2C1362812;50
2023;8;2023-08;B2C1362812;59
2023;9;2023-09;B2C1362812;62
2023;10;2023-10;B2C1362812;69
2023;11;2023-11;B2C1362812;84
2024;12;2023-12;B2C1362812;83
2019;5;2019-05;B2C1362866;1
2019;6;2019-06;B2C1362866;3
2019;7;2019-07;B2C1362866;1
2019;8;2019-08;B2C1362866;3
2019;10;2019-10;B2C1362866;2
2019;11;2019-11;B2C1362866;1
2019;12;2019-12;B2C1362866;1
2020;1;2020-01;B2C1362866;3
2020;9;2020-09;B2C1362866;1
2020;11;2020-11;B2C1362866;10
2022;10;2022-10;B2C1362866;1
2023;7;2023-07;B2C1362866;0
2023;8;2023-08;B2C1362866;0
2023;9;2023-09;B2C1362866;0
2023;10;2023-10;B2C1362866;0
2023;11;2023-11;B2C1362866;0
2024;12;2023-12;B2C1362866;0
2019;5;2019-05;B2C1363042;5
2019;6;2019-06;B2C1363042;14
2019;7;2019-07;B2C1363042;1
2019;8;2019-08;B2C1363042;4
2019;9;2019-09;B2C1363042;10
2019;10;2019-10;B2C1363042;2
2020;3;2020-03;B2C1363042;3
2020;5;2020-05;B2C1363042;5
2020;6;2020-06;B2C1363042;22
2020;7;2020-07;B2C1363042;1
2020;9;2020-09;B2C1363042;3
2020;10;2020-10;B2C1363042;10
2020;11;2020-11;B2C1363042;23
2020;12;2020-12;B2C1363042;19
2021;1;2021-01;B2C1363042;6
2021;2;2021-02;B2C1363042;14
2021;3;2021-03;B2C1363042;14
2021;4;2021-04;B2C1363042;13
2021;5;2021-05;B2C1363042;30
2021;6;2021-06;B2C1363042;33
2021;7;2021-07;B2C1363042;82
2021;8;2021-08;B2C1363042;41
2021;9;2021-09;B2C1363042;63
2021;10;2021-10;B2C1363042;21
2021;11;2021-11;B2C1363042;18
2021;12;2021-12;B2C1363042;16
2022;1;2022-01;B2C1363042;19
2022;2;2022-02;B2C1363042;18
2022;3;2022-03;B2C1363042;41
2022;4;2022-04;B2C1363042;28
2022;5;2022-05;B2C1363042;36
2022;6;2022-06;B2C1363042;35
2022;7;2022-07;B2C1363042;15
2022;8;2022-08;B2C1363042;13
2022;9;2022-09;B2C1363042;77
2022;10;2022-10;B2C1363042;14
2022;11;2022-11;B2C1363042;23
2022;12;2022-12;B2C1363042;8
2023;1;2023-01;B2C1363042;14
2023;2;2023-02;B2C1363042;28
2023;3;2023-03;B2C1363042;29
2023;4;2023-04;B2C1363042;23
2023;5;2023-05;B2C1363042;12
2023;6;2023-06;B2C1363042;10
2023;7;2023-07;B2C1363042;32
2023;7;2023-07;B2C1363042;7
2023;8;2023-08;B2C1363042;28
2023;9;2023-09;B2C1363042;23
2023;10;2023-10;B2C1363042;49
2023;11;2023-11;B2C1363042;32
2024;12;2023-12;B2C1363042;20
2019;5;2019-05;B2C1363046;18
2019;6;2019-06;B2C1363046;18
2019;7;2019-07;B2C1363046;16
2019;8;2019-08;B2C1363046;16
2019;9;2019-09;B2C1363046;11
2019;10;2019-10;B2C1363046;10
2019;11;2019-11;B2C1363046;29
2019;12;2019-12;B2C1363046;40
2020;1;2020-01;B2C1363046;46
2020;2;2020-02;B2C1363046;102
2020;3;2020-03;B2C1363046;35
2020;5;2020-05;B2C1363046;41
2020;6;2020-06;B2C1363046;73
2020;7;2020-07;B2C1363046;8
2020;8;2020-08;B2C1363046;18
2020;9;2020-09;B2C1363046;34
2020;10;2020-10;B2C1363046;23
2020;11;2020-11;B2C1363046;44
2020;12;2020-12;B2C1363046;27
2021;1;2021-01;B2C1363046;20
2021;2;2021-02;B2C1363046;14
2021;3;2021-03;B2C1363046;23
2021;4;2021-04;B2C1363046;3
2021;5;2021-05;B2C1363046;12
2021;6;2021-06;B2C1363046;13
2021;7;2021-07;B2C1363046;19
2021;8;2021-08;B2C1363046;19
2021;9;2021-09;B2C1363046;11
2021;10;2021-10;B2C1363046;27
2021;11;2021-11;B2C1363046;37
2021;12;2021-12;B2C1363046;63
2022;1;2022-01;B2C1363046;76
2022;2;2022-02;B2C1363046;81
2022;3;2022-03;B2C1363046;45
2022;4;2022-04;B2C1363046;60
2022;5;2022-05;B2C1363046;79
2022;6;2022-06;B2C1363046;66
2022;7;2022-07;B2C1363046;62
2022;8;2022-08;B2C1363046;60
2022;9;2022-09;B2C1363046;44
2022;10;2022-10;B2C1363046;68
2022;11;2022-11;B2C1363046;71
2022;12;2022-12;B2C1363046;90
2023;1;2023-01;B2C1363046;111
2023;2;2023-02;B2C1363046;83
2023;3;2023-03;B2C1363046;45
2023;4;2023-04;B2C1363046;36
2023;5;2023-05;B2C1363046;41
2023;6;2023-06;B2C1363046;39
2023;7;2023-07;B2C1363046;65
2023;7;2023-07;B2C1363046;58
2023;8;2023-08;B2C1363046;59
2023;9;2023-09;B2C1363046;50
2023;10;2023-10;B2C1363046;49
2023;11;2023-11;B2C1363046;51
2024;12;2023-12;B2C1363046;55
2019;5;2019-05;B2C1363125;27
2019;6;2019-06;B2C1363125;27
2019;7;2019-07;B2C1363125;17
2019;8;2019-08;B2C1363125;63
2019;9;2019-09;B2C1363125;58
2019;10;2019-10;B2C1363125;23
2019;11;2019-11;B2C1363125;74
2019;12;2019-12;B2C1363125;91
2020;1;2020-01;B2C1363125;47
2020;2;2020-02;B2C1363125;27
2020;3;2020-03;B2C1363125;17
2020;5;2020-05;B2C1363125;2
2020;6;2020-06;B2C1363125;18
2020;7;2020-07;B2C1363125;34
2020;8;2020-08;B2C1363125;49
2020;9;2020-09;B2C1363125;33
2020;10;2020-10;B2C1363125;42
2020;11;2020-11;B2C1363125;88
2020;12;2020-12;B2C1363125;113
2021;1;2021-01;B2C1363125;34
2021;2;2021-02;B2C1363125;47
2021;3;2021-03;B2C1363125;63
2021;4;2021-04;B2C1363125;29
2021;5;2021-05;B2C1363125;37
2021;6;2021-06;B2C1363125;44
2021;7;2021-07;B2C1363125;39
2021;8;2021-08;B2C1363125;37
2021;9;2021-09;B2C1363125;28
2021;10;2021-10;B2C1363125;46
2021;11;2021-11;B2C1363125;36
2021;12;2021-12;B2C1363125;18
2022;1;2022-01;B2C1363125;29
2022;2;2022-02;B2C1363125;29
2022;3;2022-03;B2C1363125;46
2022;4;2022-04;B2C1363125;43
2022;5;2022-05;B2C1363125;41
2022;6;2022-06;B2C1363125;68
2022;7;2022-07;B2C1363125;65
2022;8;2022-08;B2C1363125;72
2022;9;2022-09;B2C1363125;123
2022;10;2022-10;B2C1363125;78
2022;11;2022-11;B2C1363125;123
2022;12;2022-12;B2C1363125;181
2023;1;2023-01;B2C1363125;199
2023;2;2023-02;B2C1363125;122
2023;3;2023-03;B2C1363125;126
2023;4;2023-04;B2C1363125;133
2023;5;2023-05;B2C1363125;129
2023;6;2023-06;B2C1363125;101
2023;7;2023-07;B2C1363125;163
2023;7;2023-07;B2C1363125;145
2023;8;2023-08;B2C1363125;123
2023;9;2023-09;B2C1363125;133
2023;10;2023-10;B2C1363125;133
2023;11;2023-11;B2C1363125;136
2024;12;2023-12;B2C1363125;126
2019;5;2019-05;B2C1363132;16
2019;6;2019-06;B2C1363132;40
2019;7;2019-07;B2C1363132;38
2019;8;2019-08;B2C1363132;36
2019;9;2019-09;B2C1363132;23
2019;10;2019-10;B2C1363132;38
2019;11;2019-11;B2C1363132;52
2019;12;2019-12;B2C1363132;82
2020;1;2020-01;B2C1363132;61
2020;2;2020-02;B2C1363132;63
2020;3;2020-03;B2C1363132;28
